5087,Village,1640,L'Abergement-de-Varey
5088,Village,1640,L'Abergement-de-Varey
5090,Village,1640,L'Abergement-de-Varey
5091,Village,1640,L'Abergement-de-Varey
5092,Village,1640,L'Abergement-de-Varey
5095,Village,1640,L'Abergement-de-Varey
5111,Village,1640,L'Abergement-de-Varey
5112,Village,1640,L'Abergement-de-Varey
5113,Village,1640,L'Abergement-de-Varey
5115,Village,1640,L'Abergement-de-Varey
5116,Village,1640,L'Abergement-de-Varey
5117,Village,1640,L'Abergement-de-Varey
5117B,Village,1640,L'Abergement-de-Varey
5118,Village,1640,L'Abergement-de-Varey
5119,Village,1640,L'Abergement-de-Varey
5120,Village,1640,L'Abergement-de-Varey
5121,Village,1640,L'Abergement-de-Varey
5122,Village,1640,L'Abergement-de-Varey
5123,Village,1640,L'Abergement-de-Varey
5124,Village,1640,L'Abergement-de-Varey
5126,Village,1640,L'Abergement-de-Varey
5133,Village,1640,L'Abergement-de-Varey
5135,Village,1640,L'Abergement-de-Varey
5159,Village,1640,L'Abergement-de-Varey
5181,Village,1640,L'Abergement-de-Varey
5206,Village,1640,L'Abergement-de-Varey
5144,Au Bourbouillon,1640,L'Abergement-de-Varey
5221,Au Bourbouillon,1640,L'Abergement-de-Varey
5026,En Berrollier,1640,L'Abergement-de-Varey
5138,En Berrollier,1640,L'Abergement-de-Varey
5162,En Berrollier,1640,L'Abergement-de-Varey
5164,En Berrollier,1640,L'Abergement-de-Varey
5170,En Berrollier,1640,L'Abergement-de-Varey
5155,La Cordiere,1640,L'Abergement-de-Varey
5210,La Cordiere,1640,L'Abergement-de-Varey
5033,Chez Goyet,1640,L'Abergement-de-Varey
10,Les Granges,1640,L'Abergement-de-Varey
5007,Les Granges,1640,L'Abergement-de-Varey
5008,Les Granges,1640,L'Abergement-de-Varey
5010,Les Granges,1640,L'Abergement-de-Varey
5158,Les Granges,1640,L'Abergement-de-Varey
5037,Sur le Moulin,1640,L'Abergement-de-Varey
5038,Sur le Moulin,1640,L'Abergement-de-Varey
